,pairwise_pearson,predicted_score,sentence1,sentence2
886,0.2735749767105564,3.1831619143486023,The part of economics that is most like physics is called microeconomics.,Side note first: I don't think that physicists always agree on their theories and predictions.
887,0.07732242892050432,2.6928145065903664,"Let me share my opinion as Ukrainian citizen, from Kharkiv, eastern Ukraine.",I am sure this is more phylosophical and ethical question than it seems.
888,0.0985282815133127,2.7463222295045853,"Most people want not only to be WELL off, but to become BETTER off as time goes by.","To start, the main drivers of economic growth are resources, technology, and institutions."
889,0.025873863807818795,2.5647276267409325,I'm not yet able to answer if the phenomenon has an official PoliSci name.,"There are 2 problems with the viewpoint you presented in the question, which explain the seeming contradiction."
890,0.33557335079927997,3.3388961851596832,"No, nothing in the Patient Protection and Affordable Care Act grants the President transitional authority.","There is always ""transitional authority"" by virtue of the writing of regulations."
891,0.11536615883839385,2.788553535938263,Russian Federal Law is actually quite specific on this one and not as arbitrary as argued.,"The last round of presidential elections in Russia was held on March 4th, 2012 and December 4th, 2011 for the Duma."
892,-0.0008474690758946603,2.4993963923770934,This question has already been widely discussed and answered on Skeptics.,"Minimum wage laws hurt the least skilled, least productive the most."
893,0.43312882924531354,3.5818517953157425,According to Shia Muslims specially Iran state and Hezbollah a country called Israel does not exist.,"As with the definition of Palestine, the definition of Israel varies depending on whom you ask."
894,0.47608283291114506,3.6901147663593292,Because there are more effective ways for Her Majesty to change or veto laws.,They do not veto laws because nobody will ever adopt a law which is contrary to the expressed queen's will.
895,0.514160288877938,3.784836232662201,"Absolute majority always defined by the institution, or the context.","In countries like India, when you have 2/3 of the seats of all parliament, you have absolute majority."
896,0.42186001751414615,3.554297834634781,Professor Burkhauser has done extensive research on who is hurt by higher minimum wages.,"Minimum wage laws hurt the least skilled, least productive the most."
897,0.07590206424781565,2.689324803650379,The University constituencies are modelled on the University constituencies in use in Britain in 1922 when Ireland became independent.,"This is still a representational form of gov't, but with a unique twist."
898,0.5443345775020834,3.8608716428279877,"Before you want to start the study of a subject, figure out what you want to achieve.","As Eugene suggests, try to figure out what you want to achieve."
899,0.35421642353637267,3.3855458348989487,Eclipse Below are list of eclipse shortcuts which I use almost everyday.,"To train yourself to use keyboard shortcuts, unplug your mouse for a few days."
900,0.5904823902067269,3.9763839542865753,"As others have mentioned, the iRobot Roomba is an excellent example of a household robot which does meaningful work.",I've been happy with the iRobot Roomba for floor cleaning.
901,0.2329660177440625,3.083714321255684,The important thing I try to remember is just to pay attention.,I have been reading on this topic since I have asked this question.
902,0.020012689535823434,2.550034709274769,I think you need to apply a little statistical thinking to this.,One general key to not feeling dejected is to avoid comparing yourself to others.
903,0.018951280311848805,2.546931724064052,"A quick research (1, 2) showed me that the concentration of caffeine seems to peak about 30-60mins after ingestion.",The issue is that it never becomes useful in its true meaning.
904,0.1161247759201688,2.790432423353195,Here's a technique  I've developed without being aware of it: Multiple Browsers.,I agree with others that tracking your time is fundamental to the solution.
905,0.5440945441414475,3.8603606820106506,I have a standing/sitting desk at work and really like it.,"As mentioned by other responders, it turns out that using a standing desk isn't necessarily a perfect solution."
906,0.034976094948961145,2.587080141529441,Even though the question has been answered I would like to add my answer .,"I don't know if I should say this, but if your job is making you anxious."
907,0.09870522397349896,2.7470137365162373,Your brain is already beginning to wind down as you see the end in sight.,I'm writing here a few tips that can help you with motivation.
908,0.059886077824340675,2.6497404277324677,To stick with the traditional pomodoro technique this is considered an interruption.,There is actually functionality in most browsers already in place to do just this.
909,0.3424141024248226,3.3556964993476868,I think 90 days is the absolute most you can plan out in a single time period.,Definitely plan a month ahead - it's totally OK for your plans to change - just amend them as they do.
910,0.20708203827392052,3.0172432586550713,"The user needs to evaluate for his/herself the cost/benefit of an ""obvious"" efficiency tool, such as macros.",Instead of trying to force specific answers or method's on them.
911,0.15472149001786423,2.887064442038536,I like the previous answers regarding setting a schedule and fulfilling the rituals of going to a job.,Buy a 3 panel screen and use it to separate the work area from the sleeping area.
912,0.23797440108909226,3.0949360132217407,I'd start by reading David Allen's book: Getting Things Done.,I'm considering spending the $48 per month on the GTD (Getting things done) system advertised by David Allen.
913,0.40864135882045943,3.5213925689458847,The best way to clear your head after a study session is by taking on a vigorous physical exercise (min.,What works for me is to switch the subjects and take frequent breaks.
914,0.2010486994457947,3.002660870552063,I disagree with Josh Bruce on some of his tips.,Research does indicate that sleeping after studying is a pretty good rule-of-thumb.
915,0.4291400766425245,3.573039546608925,"Currently I've got a fairly close to purely digital GTD setup, although this could do with some refinements and tweaks.",My GTD system is effectively 100 percent electronic--as described in detail here.
916,0.4916386232520021,3.7292759120464325,Feel the fear... And do it anyway The book recommends to feel the fear.,13 Tips To Face Your Fear and Enjoy the Ride seems interesting.
917,0.26610222206158857,3.1653783470392227,I've recently bought two sit/stand Galant tables from IKEA and I'm quite happy with them.,http://www.varidesk.com/ There is also the hand-made/DIY version for which you could obtain design templates for.
918,0.23779925256945686,3.094598948955536,I would say the best thing for me is to have a proper and consistent sleep schedule.,"There's also FreakyAlarm for iOS, which makes you solve simple logic/math problems before the alarm will turn off."
919,-0.016006395016776018,2.459992370568216,"Some studies suggest open-space environments lower working efficiency with 2-10% due to interruptions, stress and noise.",There's an iPhone app called Groups which might be helpful.
920,0.2756635755269971,3.188500255346298,Experience: you must have noticed in you project/office that other colleagues who are more experience understand things quickly.,I think a learning attitude is the founding skill of a self-taught person.
921,0.42911858833359623,3.5722652077674866,There is a relatively narrow set of people who are eligible to be wandering in the restricted areas.,The capital severely punishes people who head out to the restricted areas (e.g.
922,0.40067304302231455,3.501734584569931,I disagree that the moniker “most extensive” should be applied to Dorothy Jones Heydt’s language.,"The most extensive Vulcan language was made by fans in the 60's, especially by linguist Dorothy Jones Heydt."
923,0.23845591503553998,3.094983398914337,I'd be more inclined to believe that it's some sort of ring world.,"It is not hollow, it is round just as our world."
924,0.5881324336222233,3.9698514342308044,"On the one hand, there’s nothing in canon to suggest that the Time Turners could go forwards in time.",Time Turners were explicitly mentioned for use in going back in time.
925,0.09867718130779198,2.7464204095304012,I was invited in to pitch story ideas to Ron Moore at ST:TNG.,It's obviously possible for it to leave the field without harm - it occurred.
926,0.1405970860088488,2.851378098130226,"First of all, let me say that there seems to be 3 main traits to casting a spell.",I always thought that Harry seemed to learn from the Half-Blood Prince better than he did from other sources.
927,0.4992718470066984,3.7483836710453033,I started watching the Stargate series by watching Atlantis first!,"Without delving into an in-depth analysis of Atlantis and Universe, I'll try and be as succinct as possible."
928,0.3466244079146299,3.3655889332294464,I voted for the dyson sphere as being the biggest realistic.,"Allen Steele's book Hex describes a Dyson sphere, but made of hexagons, 1000 miles (K?"
929,0.18384816437126417,2.959572896361351,It was before the season began because Amy saw the woman before the Silence took her.,"The exact timeline hasn't been listed yet, but there are a few assumptions we can make."
930,0.038652623893692804,2.596756983548403,We have two parallel worlds in collision or maybe more.,Our intrepid heroes also didn't pursue the child who was in the spacesuit.
931,0.38726295892203916,3.469119369983673,"Dick was an idea guy and a people guy, not a science guy.",Most of Philip K Dick's works aren't hard Sci-Fi in the least.
932,0.08192998294919464,2.704571168869734,"First, we must consider that ""Sphere"" is less Hard SF and more soft SF, thriller, airport novel and such.",Fins on real spacecraft are usually for one of two purposes: solar panels or thermal radiators.
933,0.29824538547683055,3.2459144294261932,"According to canon, Leia was an expert in combat, especially shooting (this is from EU books).","In real-world combat, most fire is used to suppress the enemy, not kill them."
934,0.28772067356540465,3.2192647457122803,I don't think we have a solid theory of mammal speciation.,The short answer is that evolution couldn't create gills in humans.
935,0.06578762863093858,2.6643965765833855,"Here is the 2006 cover release, choice B in your question is the 2006 version.",Wikipedia's compilation of Time Travel Rules is a good resource to check about this subject.
936,0.24243830019812976,3.1059468910098076,"Sign language maybe, since there is no tone to convey meaning, emotion or intent.",It is safe to say that body posture plays a big role in all languages.
937,0.4702606828385063,3.675634264945984,"Remember, from the Fleet's point of view, the rest of the galaxy is what's moving and experiencing time dilation.","Well, it really depends on how long he was there, and the exact speed of the Fleet."
938,0.295254768023621,3.237644135951996,This idea has been around since the beginning of myth and storytelling.,The science behind superheroes might shed some light on this topic.
939,0.9691999216647522,4.922947734594345,Is it possible for a match to get tie even after applying D/L method?,"Yes, it's possible for a match to get tie after applying the D/L method."
940,0.698325056572561,4.245675951242447,Yes a team can use the same player for both bowling and batting in a super over.,There's no rule that decides which players can be picked for bowling/batting in the Super Over.
941,0.7276912115592189,4.319143295288086,It is simply the number of balls bowled divided by the number of wickets taken.,Bowling strike rate is defined for a bowler as the average number of balls bowled per wicket taken.
942,0.5568884841488639,3.8921819627285004,"Yes, absolutely - the receiving player must allow the ball to bounce before returning the serve - or any shot, actually.","Yes, the receiver needs to wait until the ball touches his playing area, otherwise it counts as being obstructed."
943,0.7049806576299228,4.2624711990356445,"We only used Fartlek as a fitness measurement, and as a bit of fun.",Fartlek is not more effective than any proper interval training - just more fun!
944,0.4822386267968092,3.7048573791980743,If the number of fours hit by two teams are also equal then both teams will get 1 point each.,This is the rule if the runs scored by two teams in Super Over is equal...
945,0.6747970950104922,4.186951369047165,Women first appeared in the modern Olympics in Croquet at the 1900 Olympics.,"In 1900, the second modern Olympic games, 22 women competed in 5 events: tennis, sailing, croquet, equestrian, and golf."
946,0.35166283885086475,3.3791866153478622,"It is hard to speak for a team, know what their strategy is going into a draft.",Drafting has changed dramatically with the new collective bargaining agreement.
947,0.18399441382658155,2.960022985935211,"To play golf, the first thing you need is a set of clubs.","Having fairly recently taken up the sport myself, I feel your discomfort."
948,0.4089851932220998,3.52256640791893,"Yes, dew (wetness in the environment) factor can change the direction of a match.",Another disadvantage of the dew factor is that it makes hitting boundaries difficult.
949,0.1609492414271529,2.902970425784588,"Reading your post, made me think of my younger years !!",I'd say you need to distract yourself from the bigger picture.
950,0.34037785375241614,3.3511724323034286,There is NO good reason for the failure to implement video plays in professional soccer.,There is another problem with applying instant replays beyond just interrupting the flow of the game.
951,0.3374264087580415,3.343636393547058,"Basically, the rule is that you must play the ball, and not the man, until someone catches the ball.","It is fairly simple to understand, somewhat harder to referee."
952,0.5554128900040861,3.8887715339660645,"At the highest level, a pace setter helps ensure they meet their game plan for the race exactly.",From personal experience I found that a pace setter to be incredibly helpful.
953,0.15656463575743798,2.8910770639777184,I can think of three key factors that are quite logical conjectures.,There have been quite a few studies in football/soccer discussing home field advantage.
954,0.5473909477598121,3.867962956428528,The movement of the ball in the air is called swing bowling.,Both of these styles of bowling are performed by bowlers who are medium pace or fast bowlers.
955,0.11248781011662339,2.7812946029007435,"Actually, it's much more easier to count the one NOT on the same continent.","That is also the recommended strategy for marathons, if you are going for time."
956,0.032136487383814256,2.5807018764317036,Red ball under yellow floodlight takes on a brownish color which is very similar to the color of the pitch.,I am too a hobby swimmer but as part of my triathlon training.
957,0.33839062803286035,3.3457981050014496,"No, there is no specific criteria for giving the man of the match award.","As per the rules, MoM award is decide by the commentry pannel."
958,-0.05413439757436105,2.3656884767115116,"I can't think of the specifics, but I seem to remember this scenario from many years ago.","The Laws of Cricket say that you can declare any innings, no matter what the agreed length is."
959,0.5064167669571102,3.7661492824554443,"As per FIFA's ""Equipment Regulations"", Section 22, only the goalkeeper is permitted to wear a cap.","Although headgear is allowed to be worn, it is not advised for anyone other than the goalkeeper."
960,0.2899302190156561,3.2247038185596466,"Glad to hear you've started playing hockey, its a great sport!",A general rule of thumb is every 5-6 hours of skating.
961,0.6486422953680109,4.1218501329422,I prefer to run the second half 1-2 minutes faster then the first.,I would definitely go for a slightly slower first half.
962,0.03212832765460958,2.5824888050556183,It was random that she faced Li Na in the first round - not because she's seeded/ranked #127.,"This was too long for a comment, so I am posting it as a CW-answer."
963,0.8217738379978539,4.554534405469894,For the most part you can apply at any US consulate.,Generally you're supposed to apply at the US consulate at your place of residence.
964,0.4457896289440285,3.6143000423908234,"There is one airline, Spirit Airlines, which is trying to copy Ryanair with super cheap tickets and aggressively bad service.",There are a few airlines which operate flights at lower fares.
965,0.5102985925895167,3.7758761644363403,"I'd suggest you find a bank in your local country, and consider opening a Euro denominated bank account with them.",I am not sure if you can open a bank account in France if you are not a resident.
966,0.32921057366276696,3.3224934339523315,"As I remember, in Geneva at least, there are open air markets on a weekly basis.",This page list all the big Christmas markets in Switzerland.
967,0.5974391377344201,3.9937953650951385,My experience is that a normal taxi is always cheaper.,When using a regular taxi make sure it's with a reputable company or you agree upon the rate upfront.
968,0.26357118881851027,3.1590694934129715,I had a similar issue but in what seemed to be a simpler situation.,I'm actually about to do the same thing when transferring at London Heathrow.
969,0.6324129536574551,4.08100038766861,A technical stop is for the benefit of the PLANE.,"Usually it's a refuelling stop, and you just sit on the plane."
970,0.31913139840845167,3.2977622002363205,"Kyoto, at least does, as described here: JR Kyoto Station.",Coin lockers are a feature of most stations in Japan.
971,0.22667566737951245,3.066674619913101,"There's a geek answer to this, and a practical answer to this.",It's pretty ridiculous that I've seen airlines ask for these to be turned off at times.
972,0.05654081076435533,2.6413103565573692,"I visited Peru in August, starting from Lima and touring for three weeks.",Cusco: High: 70F Low: 40F This is just before the rainy season (Dec-Mar) and crowds are general less.
973,0.5533656711143777,3.882305324077606,"Generally, almost wherever I go, I find it's easiest to get money out of the ATM.","There are plenty of ATMs and Exchanges all around the city, especially in city center."
974,0.09395037020855576,2.734942063689232,The most obvious is the oldest long distance walk in Scotland: The West Highland Way.,Look at this: http://www.capewrathtrail.co.uk/ You could do it in stages.
975,0.21550932343770748,3.0387290567159653,The answer will depend significantly on what country you're traveling to.,"As someone who has always travelled with a lot of prescription medication, I always declare it."
976,0.23322050612837303,3.0831292271614075,"There are trains via Knin, which means a large detour inland (there just isn't a coastal line).",As others have said if you want to get to Split the best public transport offering is by bus.
977,0.2612811697016881,3.153063654899597,Would going on a cargo ship count as a tour?,"Ozbus offer a 29 week tour of South America, starting and finishing in Quito."
978,0.4799432120319924,3.699609339237213,English works everywhere with people buying and selling things and in the hospitality and tourism busniness.,I traveled around Maharashtra (including Mumbai) and Andhra Pradesh and I had no problem getting by with just English.
979,0.2583903758506271,3.145863339304924,I think the dual goals have a lot to do with the purpose of the antagonist.,I think it's going to depend on what the reasons are.
980,0.4798073998008072,3.698824793100357,"There is nothing wrong with the phrase ""simple sample service"".","The minimal change needed to avoid disconcerting alliteration is to just call it a ""simple example service""."
981,0.1522644599651017,2.883662059903145,I've started my own tool since I didn't like yWriter and Storybook.,"I've tried many of the things mentioned above, but they never really worked for me."
982,0.5925826706418476,3.98037850856781,"Yes, this is OK, as it allows you to emphasise certain things, that you want the readers to notice.",I believe this is perfectly acceptable and does a good job of emphasising your point.
983,0.43285892673874987,3.5821639001369476,"For fiction, I have little proof to show of blogs being published as print and/or ebooks.","To answer your question, yes, I think blogging your fiction will hurt your attempts to be traditionally published later."
984,0.25931400677900285,3.1482796370983124,David Weber's The War God's Own has some lengthy travel scenes in it which he does quite well.,One thing that should be used as a seasoning in Odyssey tales is the idea of the false destination.
985,0.029599405466294425,2.5753537891432643,You have to define the problem before attempting a solution.,"Whenever I start reading the same lines over and over again, I start skimming."
986,0.21625243890687826,3.0410226434469223,Your worry is a valid one; the reader could be frustrated by this.,I don't believe not knowing a character's name would be confusing unless you make it so.
987,0.03201965790590063,2.5800202134996653,"No, you don't need to have taken classes or earned a degree in your area.",I have done quite a bit of technical writing for healthcare information systems.
988,0.4127336677676233,3.531704992055893,"One thing you seem to be forgetting regarding myths, is they are extremely prevalent stories.","I noticed you said ""movie critics"" enjoy mythological references in a film, but do audiences?"
989,0.5841611852413091,3.960159122943878,"We just addressed this recently, and the excellent answer suggested was guillemets.","guillemets, as suggested by Lauren Ipsum, is a good option."
990,0.41359082366672395,3.5339420288801193,"The villains I absolutely hate are selfish and self-serving, but they are also cowards.","A villain you want to take down is, at his/her core, someone who does not care about the suffering of others."
991,0.3295136423007946,3.3238400518894196,"You can write the book in any way you choose, as long as it works for you.",Sequence a only in writing (sometimes you have to go back and revise) option the not writer has is.
992,0.17476349705291444,2.9367126896977425,"Yes, dull dialog should be removed completely (or transformed to interesting dialog).",I agree with Lauren's answer: You need highs and lows in any story.
993,0.16484274511555208,2.912428565323353,The answer to your question is: It depends on how the writer works.,"At first, I thought this is a bit of a tricky question."
994,0.4588335788025083,3.6470265686511993,Webster's New World Rhyming Dictionary: Clement Wood's Updated This is the rhyming dictionary I turn to first.,"http://www.rhymezone.com/ You just type in a word, then select one of the following."
995,0.1558116489436126,2.8896255418658257,Keep in mind that you can easily swear without swearing.,I think Stephen King's comments are helpful in this regard.
996,0.48754326827487265,3.7183665484189987,"In these days of googling, it's sloppy to not find the source of a quotation.","I agree with Kate Sherwood, you should be able to attribute most quotes these days by simple fact checking."
997,0.0731470845211144,2.682878002524376,I have been doing a lot of my outlining/pre-writing work in Workflowy.,Am I allowed to beat the drum for Scrivener again?
998,0.26074512344305534,3.1520486623048782,"The technology-laced Nasdaq Composite Index .IXIC inched down 1 point, or 0.11 percent, to 1,650.","The broad Standard & Poor's 500 Index .SPX inched up 3 points, or 0.32 percent, to 970."
999,0.7642536076213189,4.410410821437836,"It's a huge black eye, said publisher Arthur Ochs Sulzberger Jr., whose family has controlled the paper since 1896.","It's a huge black eye, Arthur Sulzberger, the newspaper's publisher, said of the scandal."
1000,0.8785910308180465,4.696535766124725,He later learned that the incident was caused by the Concorde's sonic boom.,He later found out the alarming incident had been caused by Concorde's powerful sonic boom.
1001,0.5241542984188319,3.8107892870903015,"RT Jones analyst Juli Niemann said Grant was ""the one we were all pulling for.","He has a very good reputation,"" RT Jones analyst Juli Niemann said of Grant."
1002,0.563306211980803,3.9081569015979767,"A key question was whether France, which infuriated Washington by leading the charge against U.N. authorization for the war, would vote ""Yes"" or abstain.","France, which infuriated Washington by leading the charge against U.N. approval for the war, also sought changes."
1003,0.5437190525821713,3.8592442870140076,"Mel Gibson's passion-stirring Biblical epic ""The Passion of Christ"" will open in the United States on Feb. 25 - Ash Wednesday on the Roman Catholic calendar.","Mel Gibson is negotiating with Newmarket Films to distribute his embattled Biblical epic ""The Passion of Christ"" in the United States."
1004,0.947613795677166,4.8687878251075745,Executive recruiters say that finding a seasoned chief merchandising officer will perhaps be the trickiest of all hires because there is such a dearth of good ones.,Executive recruiters say that finding a seasoned chief merchandising officer perhaps will be the trickiest of all hires.
1005,0.7624060530126822,4.405441433191299,"The decades-long conflict has killed more than 10,000 people in the resource-rich province, most of them civilians.","More than 10,000 people, most of them civilians, have been killed in three decades of insurgency."
1006,0.818964518546224,4.547484368085861,"Tom Kasmer, a 14-year-old from Belmont, N.C., got a word that sounded like ""zistee"" during yesterday's competition.","The 14-year-old national spelling finalist who attends school in Belmont, N.C., got a word that sounded like ""zistee"" during competition Wednesday."
1007,0.7108220865952055,4.276845008134842,The budget analysis comes as negotiations between the City Council and the Bloomberg administration heat up.,Budget negotiations between the mayor and the City Council are entering high gear.
1008,0.9095235420187283,4.774104058742523,"Also at increased risk are those whose immune systems suppressed by medications or by diseases such as cancer, diabetes and AIDS.",Also at increased risk are those with suppressed immune systems due to illness or medicines.
1009,0.4840530146009105,3.7101102620363235,Shares of Coke closed New York Stock Exchange trading Thursday at $44.01.,"In morning trading on the New York Stock Exchange, Coca-Cola shares were down 34 cents at $43.67."
1010,0.9400963406171179,4.850239455699921,"I feel that people that are sending these messages are infringing on my rights and everyone else's rights to use their computers, said McKechnie.","The people who are sending these messages are infringing on my rights and everyone else's rights to use your computer,"" McKechnie said."
1011,0.8858086785563208,4.714512228965759,"Generally unwanted - and often pornographic or with fraudulent intent - spam is a nuisance and a distraction, Gates writes, warming us up for the punchline.","Generally unwanted—and often pornographic or with fraudulent intent —spam is a nuisance and a distraction,"" Gates writes."
1012,0.7167612603125255,4.29186686873436,The retailer said it came to the decision after hearing the opinions of customers and associates.,"The decision came after ""listening to our customers and associates,"" Melissa Berryhill, a spokeswoman for Wal-Mart, said."
1013,0.6372696963218735,4.093163311481476,"Lord Falconer hailed the changes as ""a new beginning as far as the courts, Crown Prosecution Service and police are concerned"".","It's a new beginning as far as the courts, Crown Prosecution Service and police are concerned, making the criminal justice system work better."
1014,-0.04663624500807781,2.383535336703062,"The technology-laced Nasdaq Composite Index <.IXIC> jumped 26 points, or 1.78 percent, to 1,516.","The broad Standard & Poor's 500 Index .SPX was up 8.79 points, or 0.96 percent, at 929.06."
1015,0.6575155505560699,4.143797308206558,Business Week's online edition reported on Friday that WorldCom and the SEC could announce a settlement as early as Monday.,"BusinessWeek Online has learned that the settlement could come as early as Monday, May 19."
1016,0.5739954498994851,3.9351680874824524,"I started crying and yelling at him, 'What do you mean, what are you saying, why did you lie to me?'","Gulping for air, I started crying and yelling at him, 'What do you mean?"
1017,0.7389852750383972,4.3474555015563965,It was the third time in four years that wildfires forced the park to close.,"For the third time in four years wildfires closed Mesa Verde National Park, the country’s only park dedicated to ancient ruins."
1018,0.5504503028935392,3.8764093816280365,"GM, the world's largest automaker, has 115,000 active UAW workers and another 340,000 retirees and spouses.","They cover more than 300,000 UAW workers and 500,000 retirees and spouses."
1019,0.7964787638519233,4.491174817085266,The company claims it's the largest single Apple VAR Xserve sale to date.,The company claimed it is the largest sale of Xserves by an Apple retailer.
1020,0.6438387443322166,4.109555035829544,North American markets finished mixed in directionless trading Monday as earnings season begins to slow and economic indicators move into the spotlight.,"North American markets grabbed early gains Monday morning, as earnings season begins to slow and economic indicators take the spotlight."
1021,0.7095031403684913,4.273719489574432,"The Standard & Poor's 500 stock index ended the quarter up 120 points, a gain of 14 percent, the best performance for that broad market benchmark since 1998.","The Standard and Poor's 500-stock index, a broad collection of equities representing leading companies, finished its best quarter yesterday since the last three months of 1998."
1022,0.6617315209481872,4.154388606548309,"I know of no pressure, said Mr. Feith, the under secretary of defense for policy.","I know of nobody who pressured anybody, Douglas Feith, undersecretary of defense for policy, said at a Pentagon briefing."
1023,0.7905374284020089,4.476384818553925,"Frank Quattrone is innocent, Keker said in a statement.",Quattrone lawyer John W. Keker said his client is innocent.
1024,0.7859193158345468,4.464799165725708,"The dollar was at 116.92 yen against the yen , flat on the session, and at 1.2891 against the Swiss franc , also flat.","The dollar was at 116.78 yen JPY= , virtually flat on the session, and at 1.2871 against the Swiss franc CHF= , down 0.1 percent."
1025,0.8807836727987737,4.701597988605499,Germans account for more than 40 percent of foreign visitors coming to Italy.,Germans represent more than a quarter of all foreign visitors to Italy and 40 percent of hotel bookings.
1026,0.8821619805068954,4.705413430929184,"Also in Mosul, rebel gunmen on Friday assassinated a Sunni Muslim tribal leader who backed the coalition.","Near a mosque in the northern town of Mosul, rebel gunmen also assassinated a Sunni Muslim tribal leader who backed the coalition."
1027,0.6353090039217257,4.088283479213715,"Mr. Bush had sought to store his papers in his father's presidential library, where they would have stayed secret for a half-century.","In Texas, public watchdog groups opposed Mr. Bush's efforts to house his papers at his father's presidential library, where they would have remained secret for a half-century."
1028,0.8073598412980261,4.518408328294754,"This integrates with Rational PurifyPlus and allows developers to work in supported versions of Java, Visual C# and Visual Basic .NET.","IBM said the Rational products were also integrated with Rational PurifyPlus, which allows developers to work in Java, Visual C# and VisualBasic .Net."
1029,0.4727475517604629,3.6806362867355347,"Freeman's civil hearing may be, on the surface, about a driver's license.",Freeman said not having a driver license has been a burden.
1030,0.5742512122938688,3.935622274875641,Protesters had been calling for an end to the country's hard-line establishment and for supreme leader Khamenei's death.,"The protesters denounced the country's supreme leader, hard-liner Ayatollah Ali Khamenei."
1031,0.9526514741549739,4.881633371114731,"Another million barrels, bought by Spanish refiner Cepsa SA, was to be loaded onto a Spanish tanker, the Sandra Tapias.","A Spanish tanker, Sandra Tapias, was to be loaded with another million barrels, bought by Spanish refiner Cepsa SA, in the afternoon."
1032,0.7837710995873399,4.459408521652222,"Singapore is already the United States' 12th-largest trading partner, with two-way trade totaling more than $34 billion.","Although a small city-state, Singapore is the 12th-largest trading partner of the United States, with trade volume of $33.4 billion last year."
1033,0.8465768358575865,4.616411626338959,"After 9/11, Connolly said, agents spent thousands of hours investigating al-Bayoumi.",Connolly said FBI agents in San Diego and abroad spent thousands of hours investigating al-Bayoumi.
1034,0.9355852918049452,4.838951528072357,"Calvin Hollins Jr.'s attorney, Thomas Royce, has repeatedly said his client had no link with the company that owned and operated E2.","The lawyer for Hollins Jr., Thomas Royce, has said his client had no link to the company that owned and operated E2."
1035,0.744645650220361,4.361945539712906,PG&E Corp. shares were up 39 cents or 2.6 percent at $15.59 on the New York Stock Exchange on Tuesday.,PG&E's shares gained 24 cents to $15.44 during Tuesday's trading on the New York Stock Exchange.
1036,0.9335191448253192,4.833807200193405,"This decision is clearly incorrect, FTC Chairman Timothy Muris said in a written statement.","The decision is ""clearly incorrect,"" FTC Chairman Tim Muris said."
1037,0.9545669606684031,4.886414408683777,"Paul Themba Nyathi, an MDC spokesman, said the Avenues Clinic was being targeted because it was treating opposition supporters.",MDC spokesperson Paul Themba Nyathi said the Avenues Clinic was targeted because it was handling opposition supporters.
1038,0.37055816888985055,3.4253716468811035,He claims it may seem unrealistic only because little effort has been devoted to the concept.,"This proposal is modest compared with the space programme, and may seem unrealistic only because little effort has been devoted to it.
main-news	MSRpar	2012test	0200	3.000	YES filed suit yesterday in the Supreme Court of New York County in Manhattan.	The suit was filed in the Supreme Court of New York County.
main-news	MSRpar	2012test	0205	4.000	He will be paid $395,000 per year, up from Atkinson's current salary of $361,400.	Dynes will be paid $395,000 a year; Atkinson's salary is $361,400.
main-news	MSRpar	2012test	0210	4.333	His daughter, Nina Axelrod, told The Associated Press that he died in his sleep, apparently of heart failure.	Axelrod died in his sleep of heart failure, said his daughter, Nina Axelrod.
main-news	MSRpar	2012test	0223	3.250	Deaths in rollover crashes accounted for 82 percent of the number of traffic deaths in 2002, the agency says.	Fatalities in rollover crashes accounted for 82 percent of the increase in 2002, NHTSA said.
main-news	MSRpar	2012test	0225	3.250	The pound also made progress against the dollar, reached fresh three-year highs at $1.6789.	The British pound flexed its muscle against the dollar, last up 1 percent at $1.6672.
main-news	MSRpar	2012test	0231	1.750	The Recording Industry Association of America says it plans to sue the song traders next month.	That is, if the Recording Industry Association of America has anything to say about it.
main-news	MSRpar	2012test	0234	0.800	The broader Standard & Poor's 500 Index <.SPX> eased 7.57 points, or 0.76 percent, at 990.94.	The technology-laced Nasdaq Composite Index was down 25.36 points, or 1.53 percent, at 1,628.26.
main-news	MSRpar	2012test	0239	4.400	Earlier Thursday, PeopleSoft formally rejected the unsolicited bid from Oracle.	Thursday morning, PeopleSoft's board rejected the Oracle takeover offer.
main-news	MSRpar	2012test	0247	3.000	Both papers are being published today in the New England Journal of Medicine.	The study appears today in the New England Journal of Medicine.
main-news	MSRpar	2012test	0254	3.000	The WHO experts didn't say how many cases in Hebei were in rural areas.	Hebei has reported 191 cases and eight deaths, though the WHO experts did not say how many were in rural areas.
main-news	MSRpar	2012test	0268	3.250	I do not wish to be present during this witness,"" he told Stanislaus County Superior Court Judge Al Girolami."
1039,0.6716176783983697,4.178959131240845,They are being held on immigration violations as the incident is investigated.,Both men are being held for investigation of administrative immigration violations.
1040,0.9694541228916078,4.923645853996277,The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada - the FDA's counterpart in Canada.,"The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada, which serves a similar role as the FDA for the Canadian government."
1041,0.7559300172331045,4.38982367515564,Who will succeed Mr. O'Neill at Hyundai is not clear.,There is no clear successor for Mr. O'Neill at Hyundai.
1042,0.7631852999245954,4.4082848727703094,"Under the U.S. Constitution, the other chamber of Congress, the House of Representatives, does not vote on foreign alliances.","The U.S. House of Representatives, the other chamber of Congress, does not vote on treaties."
1043,0.5583484868922937,3.895786553621292,The Securities and Exchange Commission has also initiated an informal probe of Coke.,That federal investigation is separate from an informal inquiry by the Securities and Exchange Commission.
